flight_id,event_time,longitude,latitude,altitude,speed,on_ground,vert_speed
e52cd13,2017-08-02T11:50:53Z,18.12498,48.44734,29400,432,0,1088
e525890,2017-08-02T11:34:20Z,6.03938,38.5043,40000,513,0,0
e52d992,2017-08-02T11:37:08Z,14.26974,50.10987,0,0,1,0
e525890,2017-08-02T11:38:20Z,6.0318,39.06684,40000,506,0,0
e525890,2017-08-02T11:52:44Z,5.65097,41.0447,40000,488,0,0
e52cd13,2017-08-02T11:51:41Z,18.02127,48.51404,30050,442,0,960
e52d310,2017-08-02T11:35:24Z,10.93621,59.99406,10900,304,0,1024
e52d310,2017-08-02T11:52:24Z,9.00145,58.49084,40000,392,0,0
e51ab21,2017-08-02T11:52:26Z,17.03218,56.83414,38000,428,0,0
e52d678,2017-08-02T11:39:06Z,10.79515,44.54672,11200,321,0,1216
e52c43d,2017-08-02T11:46:47Z,11.55657,47.30736,37175,443,0,1728
e52d7eb,2017-08-02T11:52:25Z,-3.67418,40.66939,7225,286,0,3264
e52d310,2017-08-02T11:36:09Z,10.88553,59.93226,13525,323,0,3840
e52c43d,2017-08-02T11:39:49Z,12.79908,47.1109,36025,445,0,0
e52d992,2017-08-02T11:47:04Z,14.27626,50.11481,0,0,1,0
e528944,2017-08-02T11:39:49Z,19.07623,43.47492,39975,463,0,0
e52cda9,2017-08-02T11:40:07Z,-3.60264,41.16504,22150,378,0,2432
e52d7eb,2017-08-02T11:56:06Z,-3.62951,40.98442,14800,370,0,2368
e52d310,2017-08-02T11:37:12Z,10.81064,59.84332,17050,341,0,3008
e52c43d,2017-08-02T11:37:13Z,13.22761,46.99292,36000,441,0,0
e52b165,2017-08-02T11:41:35Z,-10.91562,61.2438,35000,460,0,0
e52db9b,2017-08-02T11:48:41Z,5.21988,60.29775,0,23,1,0
e52d207,2017-08-02T11:49:18Z,12.32558,50.19026,28350,412,0,1216
e51d2a1,2017-08-02T11:56:34Z,10.89078,54.86909,39975,431,0,-64
e52b165,2017-08-02T11:54:13Z,-8.63932,60.06999,35000,465,0,0
e528944,2017-08-02T11:55:48Z,16.77599,44.5991,39975,444,0,-64
e51ab21,2017-08-02T11:40:53Z,19.28899,57.4422,38000,431,0,0
e52d7eb,2017-08-02T11:42:42Z,-3.5889,40.487,0,0,1,0
e51ab21,2017-08-02T11:42:44Z,18.91889,57.34666,38000,430,0,0
e528944,2017-08-02T11:49:44Z,17.64803,44.18338,40000,450,0,-64
e52dabc,2017-08-02T11:57:14Z,11.0031,49.1993,24200,410,0,1216
e51d2a1,2017-08-02T11:55:24Z,11.09711,54.94524,40000,429,0,0
e52d207,2017-08-02T11:55:24Z,11.22276,50.15389,34000,412,0,0
e51ab21,2017-08-02T11:39:04Z,19.64959,57.53382,38000,432,0,0
e52d207,2017-08-02T11:56:52Z,10.96661,50.1428,34000,403,0,0
e52d7eb,2017-08-02T11:57:22Z,-3.60981,41.12086,17575,384,0,2432
e52d207,2017-08-02T11:58:25Z,10.69661,50.13044,34000,403,0,0
e5259c3,2017-08-02T11:56:52Z,19.41971,46.90472,40000,457,0,0
e52d310,2017-08-02T11:39:49Z,10.57115,59.61342,24200,375,0,2176
e52cd13,2017-08-02T11:43:08Z,19.06332,47.83057,18750,377,0,2048
e52d7eb,2017-08-02T11:44:33Z,-3.58821,40.4898,0,17,1,0
e52d992,2017-08-02T11:51:31Z,14.27626,50.1148,0,0,1,0
e528944,2017-08-02T11:58:48Z,16.3472,44.79886,40000,434,0,-64
e529378,2017-08-02T11:59:14Z,13.55482,48.52279,36000,454,0,0
e52db9b,2017-08-02T11:56:54Z,5.29438,60.05673,10750,295,0,1984
e529378,2017-08-02T11:57:41Z,13.81676,48.42806,36000,461,0,0
e52dabc,2017-08-02T11:40:30Z,11.78814,48.36055,0,28,1,0
e52d678,2017-08-02T11:40:25Z,10.64736,44.62903,12650,382,0,1472
e52d310,2017-08-02T11:58:04Z,8.31949,57.97294,40000,411,0,64
e528944,2017-08-02T11:52:59Z,17.18162,44.40726,40000,445,0,0
e52c43d,2017-08-02T11:53:29Z,10.65722,47.81483,38025,426,0,128
e52d992,2017-08-02T12:01:05Z,13.47896,50.10982,17575,341,0,2176
e5259c3,2017-08-02T11:58:49Z,19.09284,47.00864,40000,451,0,0
e52d169,2017-08-02T11:42:45Z,12.05981,41.97726,8850,278,0,3264
e51ab21,2017-08-02T12:00:17Z,15.56338,56.40514,38000,417,0,0
e52b165,2017-08-02T11:46:24Z,-9.82618,60.88466,35000,465,0,0
e52c43d,2017-08-02T11:54:12Z,10.56675,47.87,38000,423,0,-192
e52cd13,2017-08-02T12:01:48Z,16.51376,49.20354,35975,421,0,-128
e528944,2017-08-02T12:01:48Z,15.92292,44.99364,40000,430,0,-64
e529378,2017-08-02T11:59:32Z,13.5058,48.5392,36000,453,0,0
e5259c3,2017-08-02T11:59:52Z,18.91916,47.06324,40000,448,0,0
e528944,2017-08-02T11:43:10Z,18.59024,43.71996,39975,455,0,64
e525890,2017-08-02T11:47:34Z,5.78811,40.34524,40000,500,0,0
e52d207,2017-08-02T11:47:52Z,12.57328,50.17256,26325,407,0,1600
e51ab21,2017-08-02T11:43:50Z,18.7006,57.28938,38000,430,0,0
e52cda9,2017-08-02T11:43:48Z,-3.38896,41.54554,28850,422,0,1792
e52d310,2017-08-02T11:48:41Z,9.45309,58.82332,37375,416,0,2624
e529378,2017-08-02T12:02:53Z,12.93929,48.73376,36000,456,0,0
e52d678,2017-08-02T12:02:53Z,8.68943,46.92998,34000,460,0,0
e52b165,2017-08-02T12:02:44Z,-7.39059,59.18582,35000,465,0,0
e52d678,2017-08-02T12:01:06Z,8.80956,46.71826,34050,463,0,0
e52d207,2017-08-02T12:01:04Z,10.23688,50.10786,34000,400,0,0
e52d631,2017-08-02T11:44:34Z,16.16906,48.11077,9100,266,0,2304
e5259c3,2017-08-02T11:45:21Z,21.3157,46.27574,40000,451,0,0
e52d310,2017-08-02T11:56:54Z,8.45886,58.0801,40000,407,0,0
e52db9b,2017-08-02T12:02:33Z,5.30346,59.5298,24275,389,0,1856
e51ab21,2017-08-02T11:45:41Z,18.33645,57.19306,38000,429,0,0
e528944,2017-08-02T11:45:40Z,18.23319,43.89732,40000,451,0,-64
e52d678,2017-08-02T12:03:41Z,8.6347,47.02574,33975,459,0,0
e52d169,2017-08-02T11:48:13Z,11.96511,42.51344,18800,404,0,2304
e528944,2017-08-02T11:50:29Z,17.53927,44.2359,40000,448,0,-64
e52d310,2017-08-02T11:57:42Z,8.36143,58.00522,40000,410,0,0
e52d7eb,2017-08-02T12:05:13Z,-3.35644,41.96759,28450,424,0,1152
e52e883,2017-08-02T12:02:53Z,7.21372,43.66998,0,10,1,0
e51e2e8,2017-08-02T11:46:26Z,-11.51066,57.36874,37000,505,0,0
e52d207,2017-08-02T12:04:02Z,9.73462,50.0811,34000,398,0,0
e5259c3,2017-08-02T12:04:30Z,18.16041,47.29758,40000,439,0,64
e51e2e8,2017-08-02T12:04:30Z,-7.85926,55.91138,37000,497,0,0
e52db9b,2017-08-02T11:49:23Z,5.21924,60.29976,0,26,1,0
e528944,2017-08-02T11:51:11Z,17.4384,44.28455,40000,446,0,-64
e52db9b,2017-08-02T12:03:40Z,5.27802,59.40802,26325,402,0,1984
e52d631,2017-08-02T11:47:10Z,15.8326,48.19241,12650,384,0,1600
e52d169,2017-08-02T11:47:09Z,11.99121,42.39808,16775,386,0,2112
e52db9b,2017-08-02T11:47:10Z,5.22243,60.29384,0,33,1,0
e52db9b,2017-08-02T11:50:30Z,5.21814,60.30297,0,26,1,0
e51d2a1,2017-08-02T11:51:42Z,11.74198,55.17898,40000,428,0,-64
e51e2e8,2017-08-02T11:47:32Z,-11.24972,57.30678,37000,502,0,0
e52dabc,2017-08-02T11:47:41Z,11.69665,48.35774,3125,225,0,960
e52d169,2017-08-02T11:50:54Z,11.89506,42.8215,23750,425,0,1728
e52db9b,2017-08-02T11:51:12Z,5.21747,60.30496,0,25,1,0
e51ab21,2017-08-02T11:52:44Z,16.97019,56.81662,38000,427,0,0
e51ab21,2017-08-02T11:59:13Z,15.7532,56.46201,38000,417,0,0
e52b165,2017-08-02T11:59:34Z,-7.8628,59.50731,35025,464,0,0
e52db9b,2017-08-02T12:05:57Z,5.22496,59.15096,29900,424,0,1856
e52b165,2017-08-02T11:49:01Z,-9.42145,60.61302,35000,464,0,0
e52cda9,2017-08-02T11:49:25Z,-3.19344,42.19625,34000,440,0,0
e52d992,2017-08-02T12:07:06Z,12.52272,50.17856,26900,393,0,1408
e52d310,2017-08-02T11:52:02Z,9.04264,58.52152,39975,389,0,0
e52d7eb,2017-08-02T11:52:00Z,-3.67223,40.63746,6075,279,0,2944
e52d631,2017-08-02T12:06:22Z,12.4759,48.82792,30000,453,0,0
e52cda9,2017-08-02T12:07:06Z,-2.89616,44.35382,40000,451,0,0
e52c43d,2017-08-02T11:50:08Z,11.09388,47.54613,38025,431,0,0
e525890,2017-08-02T11:49:26Z,5.7388,40.59798,40000,497,0,0
e52cda9,2017-08-02T11:49:45Z,-3.1839,42.2379,34000,446,0,0
e52d207,2017-08-02T11:49:27Z,12.29868,50.19062,28525,413,0,1280
e52dabc,2017-08-02T12:07:04Z,9.5133,49.73405,36000,415,0,64
e52d7eb,2017-08-02T12:07:49Z,-3.26324,42.2693,31600,422,0,1472
e51d2a1,2017-08-02T11:54:42Z,11.21486,54.98837,40000,430,0,0
e52c43d,2017-08-02T12:01:30Z,9.62622,48.43268,38000,409,0,64
e52cd13,2017-08-02T12:01:30Z,16.56362,49.18864,36000,423,0,0
e52cd13,2017-08-02T12:08:34Z,15.38361,49.53144,36000,440,0,-64
e52d7eb,2017-08-02T11:50:50Z,-3.60351,40.5824,4900,184,0,1024
e52d7eb,2017-08-02T12:08:13Z,-3.2487,42.31604,32225,418,0,2112
e52ed5a,2017-08-02T12:08:33Z,9.61633,40.9514,2875,239,0,1856
e52c43d,2017-08-02T11:55:01Z,10.45899,47.93554,37975,420,0,64
e51e2e8,2017-08-02T11:55:01Z,-9.59912,56.80368,37000,502,0,0
e52d169,2017-08-02T12:01:49Z,11.49324,44.12778,34000,447,0,0
e51ab21,2017-08-02T12:02:07Z,15.22293,56.30172,38000,415,0,0
e52b165,2017-08-02T12:02:05Z,-7.49093,59.24566,35000,465,0,0
e51d2a1,2017-08-02T12:08:14Z,8.87511,54.0917,40000,435,0,-64
e52d631,2017-08-02T12:08:14Z,12.14772,48.9109,30000,453,0,0
e52b165,2017-08-02T11:51:42Z,-9.01574,60.33422,35000,462,0,0
e52d678,2017-08-02T11:51:14Z,9.53119,45.64982,29050,421,0,3392
e52d310,2017-08-02T12:09:23Z,6.94851,56.89112,40000,418,0,0
e529378,2017-08-02T11:54:41Z,14.27508,48.1988,36000,456,0,0
e52d631,2017-08-02T11:55:49Z,14.3828,48.45521,24275,454,0,1216
e52d207,2017-08-02T12:10:32Z,8.64394,50.22758,34000,399,0,0
e52c43d,2017-08-02T12:10:34Z,8.45066,49.10759,38000,408,0,0
e51ab21,2017-08-02T12:08:32Z,14.08347,55.94458,38000,411,0,0
e52d207,2017-08-02T12:09:26Z,8.8263,50.19374,34000,400,0,0
e52d678,2017-08-02T11:52:24Z,9.43156,45.755,31550,388,0,384
e528944,2017-08-02T11:52:44Z,17.21532,44.39122,40000,444,0,-64
e52d992,2017-08-02T11:53:10Z,14.274,50.1155,0,25,1,0
e52cd13,2017-08-02T11:55:24Z,17.519,48.83354,33750,453,0,768
e52d207,2017-08-02T12:03:20Z,9.85334,50.08765,34000,397,0,0
e52e1fc,2017-08-02T12:10:54Z,11.27346,46.04549,23475,446,0,640
e52e18c,2017-08-02T12:10:09Z,11.68639,55.24086,22300,337,0,1664
e528944,2017-08-02T11:53:30Z,17.1088,44.44194,39975,446,0,-64
e5259c3,2017-08-02T11:53:10Z,20.03461,46.70572,40000,454,0,0
e52dabc,2017-08-02T12:10:34Z,8.94162,49.88217,36000,408,0,0
e52cda9,2017-08-02T11:57:42Z,-2.9578,43.21183,40000,445,0,0
e52b165,2017-08-02T11:57:40Z,-8.13481,59.70698,35000,464,0,0
e52d7eb,2017-08-02T12:12:19Z,-3.10613,42.77044,34025,415,0,128
e525890,2017-08-02T12:10:34Z,5.07164,43.43879,38000,483,0,0
e52d678,2017-08-02T12:10:53Z,7.577,47.44474,33975,441,0,0
e52cd13,2017-08-02T12:05:57Z,15.8289,49.40414,36000,435,0,0
e52ed5a,2017-08-02T12:13:30Z,9.28177,41.23184,15650,380,0,1984
e52e18c,2017-08-02T11:55:24Z,12.65283,55.6265,0,25,1,0
e52cda9,2017-08-02T11:55:02Z,-3.03318,42.8903,38750,447,0,1472
e52d169,2017-08-02T11:55:01Z,11.71858,43.30966,29300,463,0,1216
e51d2a1,2017-08-02T12:12:36Z,8.1328,53.83502,39975,411,0,0
e51ab21,2017-08-02T12:12:50Z,13.31727,55.69474,38000,417,0,0
e52d631,2017-08-02T11:57:22Z,14.09525,48.49838,26150,450,0,1280
e52d678,2017-08-02T11:59:24Z,8.92399,46.51476,34000,459,0,-64
e529378,2017-08-02T12:13:54Z,11.05126,49.332,36000,447,0,0
e52d169,2017-08-02T12:12:48Z,11.29853,45.50056,33950,453,0,128
e52cda9,2017-08-02T11:56:26Z,-2.99442,43.05604,40000,441,0,192
e5259c3,2017-08-02T12:13:32Z,16.67584,47.73588,40000,447,0,-64
e52dabc,2017-08-02T11:56:54Z,11.02902,49.16694,23800,405,0,1344
e525890,2017-08-02T11:56:33Z,5.54102,41.55006,40000,482,0,0
e52d992,2017-08-02T12:14:21Z,11.24906,50.19567,34000,412,0,-64
e52db9b,2017-08-02T12:14:20Z,5.02496,58.14706,38000,439,0,-64
e52d169,2017-08-02T12:15:04Z,11.21388,45.78436,34050,458,0,-128
e52cda9,2017-08-02T12:13:53Z,-2.72085,45.20708,40000,469,0,0
e52d992,2017-08-02T11:58:04Z,13.88094,50.07852,10625,291,0,2176
e52cda9,2017-08-02T12:15:02Z,-2.68956,45.35674,40000,472,0,0
e51ab21,2017-08-02T12:14:53Z,12.96052,55.57578,38000,417,0,0
e52e1fc,2017-08-02T12:08:13Z,11.60357,45.832,20400,405,0,2624
e52d631,2017-08-02T12:16:12Z,10.87142,49.42108,31975,445,0,0
e52d678,2017-08-02T11:58:48Z,8.9641,46.44276,34000,458,0,0
e52c43d,2017-08-02T11:58:24Z,10.02243,48.19814,37975,415,0,64
e52db9b,2017-08-02T12:15:27Z,4.9998,58.0156,37975,431,0,-64
e52cda9,2017-08-02T12:16:13Z,-2.6562,45.51529,40000,477,0,64
e52c43d,2017-08-02T12:00:36Z,9.74038,48.36543,38000,411,0,0
e52cda9,2017-08-02T12:02:35Z,-3.00599,43.79086,40000,443,0,0
e52cda9,2017-08-02T12:02:53Z,-2.99964,43.83728,40000,441,0,64
e52d310,2017-08-02T12:02:53Z,7.7348,57.5144,39975,419,0,0
e52c43d,2017-08-02T12:09:26Z,8.5984,49.02445,38000,407,0,0
e52e883,2017-08-02T12:09:44Z,7.2139,43.66945,0,23,1,0
e51ab21,2017-08-02T12:16:37Z,12.65109,55.47108,38000,419,0,0
e525890,2017-08-02T12:17:26Z,4.85342,44.34571,38000,484,0,0
e51d2a1,2017-08-02T12:16:14Z,7.5266,53.62125,39975,414,0,-64
e52cd13,2017-08-02T12:16:38Z,13.96688,49.80616,35975,419,0,0
e5259c3,2017-08-02T12:17:24Z,16.01878,47.9213,40000,449,0,64
e52dabc,2017-08-02T12:10:10Z,9.00783,49.86522,36000,408,0,0
e52e18c,2017-08-02T12:18:09Z,10.49825,54.78654,34100,372,0,1216
e52d310,2017-08-02T12:17:01Z,6.09982,56.16346,40000,401,0,0
e52dabc,2017-08-02T12:00:18Z,10.63073,49.43354,28250,419,0,1408
e51ab21,2017-08-02T12:17:25Z,12.5126,55.4237,38000,420,0,0
e51e2e8,2017-08-02T12:17:25Z,-5.6458,54.67612,37000,473,0,0
e52e1fc,2017-08-02T12:17:10Z,10.4624,46.57948,32700,430,0,1088
e51d2a1,2017-08-02T12:18:08Z,7.21713,53.51012,39975,414,0,-64
e52d992,2017-08-02T12:04:30Z,12.95258,50.14869,23275,379,0,1792
e52dabc,2017-08-02T12:04:28Z,9.93253,49.62306,33450,419,0,1920
e529378,2017-08-02T12:10:53Z,11.58066,49.18396,36000,451,0,0
e52ed5a,2017-08-02T12:10:50Z,9.55286,41.07365,9950,290,0,3392
e52d310,2017-08-02T12:11:18Z,6.7302,56.70701,40000,415,0,0
e52f449,2017-08-02T12:17:24Z,8.57629,50.04724,0,2,1,0
e52e1fc,2017-08-02T12:18:08Z,10.37444,46.67712,33775,429,0,1216
e52e883,2017-08-02T12:03:20Z,7.21321,43.6698,0,10,1,0
e52cd13,2017-08-02T12:05:36Z,15.88451,49.38802,36000,434,0,64
e52d631,2017-08-02T12:11:41Z,11.56174,49.1041,31650,447,0,1024
e52eb64,2017-08-02T12:18:30Z,2.07348,41.28378,0,11,1,0
e52d169,2017-08-02T12:19:41Z,11.04407,46.34428,34000,450,0,0
e52dabc,2017-08-02T12:03:21Z,10.11741,49.57334,31800,429,0,1152
e52d7eb,2017-08-02T12:06:46Z,-3.30087,42.14774,30125,428,0,1472
e52e1fc,2017-08-02T12:19:14Z,10.27068,46.7867,34000,448,0,0
e51d2a1,2017-08-02T12:02:52Z,9.79507,54.45416,40000,436,0,-64
e52d310,2017-08-02T12:02:34Z,7.77103,57.54324,39975,419,0,0
e52cda9,2017-08-02T12:19:56Z,-2.55226,46.00368,40000,484,0,0
e528944,2017-08-02T12:04:50Z,15.49211,45.18852,40000,436,0,0
e529378,2017-08-02T12:07:29Z,12.15833,48.9955,36000,453,0,0
e52cd13,2017-08-02T12:13:34Z,14.49558,49.7129,35975,425,0,64
e52d992,2017-08-02T12:19:54Z,10.27288,50.1405,34000,408,0,0
e52d169,2017-08-02T12:19:56Z,11.0339,46.37668,34000,450,0,0
e52cd13,2017-08-02T12:04:06Z,16.13533,49.31516,36025,428,0,0
e52cda9,2017-08-02T12:20:50Z,-2.52671,46.12254,40000,482,0,0
e529378,2017-08-02T12:21:13Z,9.76848,49.67901,36000,441,0,0
e51d2a1,2017-08-02T12:05:14Z,9.3896,54.29594,40000,437,0,-64
e5259c3,2017-08-02T12:05:37Z,17.97638,47.35336,40000,436,0,0
e528944,2017-08-02T12:08:14Z,15.00412,45.42061,39975,441,0,0
e52d678,2017-08-02T12:08:14Z,8.03121,47.3547,34025,445,0,0
e51ab21,2017-08-02T12:08:14Z,14.13159,55.96002,38000,411,0,0
e52e1fc,2017-08-02T12:13:54Z,10.88016,46.30358,27975,446,0,2048
e52cda9,2017-08-02T12:14:20Z,-2.7078700000000002,45.26936,40000,470,0,0
e52d310,2017-08-02T12:22:05Z,5.5687,55.69086,40000,400,0,0
e52d992,2017-08-02T12:22:26Z,9.82586,50.13346,34025,410,0,0
e51ab21,2017-08-02T12:22:25Z,11.64685,55.12182,38000,416,0,0
e52dabc,2017-08-02T12:22:26Z,7.00502,50.37442,36000,393,0,0
e51e68c,2017-08-02T12:22:38Z,-10.10172,47.97442,35000,585,0,64
e52d207,2017-08-02T12:21:09Z,6.93108,50.68826,34000,419,0,-64
e52cda9,2017-08-02T12:04:29Z,-2.96088,44.03335,40000,444,0,0
e52d169,2017-08-02T12:22:05Z,10.952819999999999,46.63868,34025,447,0,-64
e52e1fc,2017-08-02T12:05:37Z,11.93993,45.6748,15850,375,0,1792
e52db9b,2017-08-02T12:09:00Z,5.15152,58.7895,34075,435,0,1216
e52d678,2017-08-02T12:14:37Z,6.92505,47.5783,34000,440,0,-64
e5259c3,2017-08-02T12:15:03Z,16.41838,47.80911,40000,446,0,64
e52e883,2017-08-02T12:15:29Z,7.20448,43.65469,0,30,1,0
e51ab21,2017-08-02T12:32:14Z,10.00006,54.51737,38000,412,0,0
e51d2a1,2017-08-02T12:05:38Z,9.3202,54.2686,40000,436,0,-64
e52e883,2017-08-02T12:04:36Z,7.21304,43.6698,0,0,1,0
e52d631,2017-08-02T12:05:13Z,12.68481,48.77968,30000,453,0,0
e51d2a1,2017-08-02T12:32:13Z,4.95064,52.65289,39975,409,0,0
e52dabc,2017-08-02T12:15:29Z,8.14015,50.0836,36000,413,0,0
e52b165,2017-08-02T12:16:12Z,-5.62774,57.75439,35000,449,0,64
e52e883,2017-08-02T12:32:52Z,6.17863,44.8195,34050,469,0,2240
e52cda9,2017-08-02T12:22:26Z,-2.48098,46.33387,40000,481,0,0
e529378,2017-08-02T12:06:44Z,12.28677,48.95298,36000,453,0,0
e52d207,2017-08-02T12:16:38Z,7.64106,50.44487,34000,404,0,0
e52d7eb,2017-08-02T12:17:02Z,-2.93799,43.29922,34000,417,0,0
e51e2e8,2017-08-02T12:33:45Z,-2.94865,53.24254,37000,476,0,0
e52d631,2017-08-02T12:32:34Z,8.02982,50.14887,32000,435,0,0
e52b165,2017-08-02T12:32:32Z,-4.2093,55.93592,35025,411,0,-64
e52e883,2017-08-02T12:06:41Z,7.21322,43.67014,0,0,1,0
e52d310,2017-08-02T12:07:05Z,7.22094,57.1134,40000,419,0,0
e52d207,2017-08-02T12:11:18Z,8.51738,50.25079,34000,398,0,0
e51e2e8,2017-08-02T12:11:42Z,-6.59496,55.22027,37000,500,0,0
e52e883,2017-08-02T12:12:05Z,7.20737,43.66292,0,19,1,0
e52d7eb,2017-08-02T12:17:45Z,-2.91144,43.38162,34000,418,0,64
e52cda9,2017-08-02T12:07:30Z,-2.88612,44.40309,40000,453,0,0
e52e18c,2017-08-02T12:07:29Z,12.04827,55.3752,15700,326,0,2688
e529378,2017-08-02T12:12:48Z,11.23993,49.27914,36000,451,0,0
e52e18c,2017-08-02T12:35:13Z,8.04585,53.77676,38000,347,0,0
e52d310,2017-08-02T12:33:46Z,4.37622,54.57362,40000,410,0,64
e52f7fd,2017-08-02T12:33:41Z,-4.95152,54.05563,25675,389,0,1472
e52d207,2017-08-02T12:08:14Z,9.02622,50.1563,34000,402,0,0
e529378,2017-08-02T12:08:56Z,11.91078,49.07681,36000,452,0,0
e52cd13,2017-08-02T12:09:01Z,15.30566,49.55347,36025,440,0,0
e52d678,2017-08-02T12:07:50Z,8.10158,47.34061,34025,446,0,0
e51e2e8,2017-08-02T12:12:48Z,-6.40536,55.11333,37000,497,0,0
e52b165,2017-08-02T12:35:48Z,-3.95974,55.59521,35025,407,0,128
e528944,2017-08-02T12:34:10Z,10.62386,46.69771,39975,465,0,0
e52e883,2017-08-02T12:34:25Z,6.05616,45.00326,35475,474,0,2496
e52d207,2017-08-02T12:34:46Z,4.74268,51.19926,34000,374,0,-192
e51d2a1,2017-08-02T12:10:09Z,8.54114,53.97602,40000,430,0,0
e52d310,2017-08-02T12:35:14Z,4.24388,54.42751,39975,409,0,0
e528944,2017-08-02T12:11:18Z,14.58037,45.64564,40000,441,0,-64
e52b165,2017-08-02T12:14:20Z,-5.80317,57.96606,35000,451,0,-64
e51ab21,2017-08-02T12:19:58Z,12.06758,55.26994,38000,417,0,0
e52d207,2017-08-02T12:35:56Z,4.55506,51.23483,34000,379,0,-64
e52f7fd,2017-08-02T12:35:13Z,-4.70042,53.97464,27950,408,0,1408
e52d169,2017-08-02T12:10:32Z,11.37949,45.2255,34025,452,0,0
e52d678,2017-08-02T12:11:40Z,7.43669,47.47216,33975,441,0,0
e5259c3,2017-08-02T12:12:05Z,16.91775,47.6662,40000,443,0,-64
e51ab21,2017-08-02T12:21:13Z,11.85352,55.19482,38000,417,0,0
e52d678,2017-08-02T12:36:25Z,3.72929,48.95928,33975,415,0,-64
e51ab21,2017-08-02T12:36:24Z,9.32804,54.25877,38000,399,0,0
e52ed5a,2017-08-02T12:36:32Z,7.34251,43.63922,36000,427,0,0
e52e18c,2017-08-02T12:35:57Z,7.95112,53.7359,38000,348,0,64
e51ab21,2017-08-02T12:36:12Z,9.36004,54.27122,37975,400,0,-64
e52d992,2017-08-02T12:36:24Z,7.42444,50.51532,34025,407,0,-64
e52f773,2017-08-02T12:22:26Z,9.28089,45.4577,0,0,1,0
e525890,2017-08-02T12:35:58Z,4.1352,46.71778,38000,466,0,0
e52dabc,2017-08-02T12:36:13Z,4.8677,50.95808,36050,379,0,-64
e5259c3,2017-08-02T12:11:41Z,16.98416,47.64692,40000,440,0,0
e52d207,2017-08-02T12:13:51Z,8.09915,50.32986,34000,400,0,-64
e5259c3,2017-08-02T12:16:38Z,16.15045,47.88456,40000,448,0,0
e52c43d,2017-08-02T12:16:37Z,7.65666,49.54601,38000,404,0,-64
e52e18c,2017-08-02T12:16:36Z,10.73582,54.87919,31475,390,0,1344
e52e883,2017-08-02T12:13:05Z,7.20428,43.66036,0,14,1,0
e52e883,2017-08-02T12:13:32Z,7.20464,43.66,0,2,1,0
e52d678,2017-08-02T12:12:19Z,7.32422,47.49586,34000,440,0,0
e52d310,2017-08-02T12:14:36Z,6.36018,56.39022,39975,406,0,0
e52e18c,2017-08-02T12:32:33Z,8.41498,53.93523,38050,373,0,0
e525890,2017-08-02T12:32:54Z,4.32534,46.33824,38000,467,0,0
e528944,2017-08-02T12:33:10Z,10.80673,46.6627,39975,464,0,-64
e52ed5a,2017-08-02T12:38:12Z,7.19158,43.80492,36000,431,0,0
e52b165,2017-08-02T12:38:09Z,-3.78382,55.3511,35000,401,0,64
e52e18c,2017-08-02T12:37:06Z,7.79434,53.66734,38025,351,0,0
e52d992,2017-08-02T12:13:47Z,11.35505,50.19454,34000,411,0,64
e51fdbe,2017-08-02T12:33:32Z,-15.19065,50.96652,39000,563,0,0
e52d7eb,2017-08-02T12:33:45Z,-2.5513,45.25256,34025,431,0,0
e52cda9,2017-08-02T12:37:30Z,-2.0264,48.34759,40000,500,0,0
e52db9b,2017-08-02T12:38:05Z,4.52013,55.33824,38050,421,0,128
e525890,2017-08-02T12:38:14Z,3.99522,46.99342,38000,466,0,0
e52d310,2017-08-02T12:38:29Z,3.96269,54.11408,40000,389,0,0
e52d207,2017-08-02T12:39:45Z,3.95051,51.34712,34000,375,0,0
e51fdbe,2017-08-02T12:37:46Z,-14.16786,51.10566,39000,560,0,64
e52d310,2017-08-02T12:38:05Z,3.99574,54.15126,40000,389,0,0
e525890,2017-08-02T12:38:05Z,4.00642,46.9715,38000,466,0,0
e529378,2017-08-02T12:15:48Z,10.71767,49.42428,36000,446,0,0
e51e2e8,2017-08-02T12:14:21Z,-6.14161,54.96312,37000,499,0,0
e51d2a1,2017-08-02T12:15:04Z,7.71634,53.68867,40000,412,0,0
e52cd13,2017-08-02T12:17:26Z,13.83127,49.82962,35975,419,0,0
e52e1fc,2017-08-02T12:34:26Z,7.68776,47.46136,33975,437,0,64
e52d678,2017-08-02T12:34:46Z,3.93066,48.82343,34000,417,0,64
e52d207,2017-08-02T12:38:30Z,4.1443,51.3116,34000,376,0,0
e52d169,2017-08-02T12:38:46Z,9.46148,48.35794,34025,437,0,-64
e52cda9,2017-08-02T12:17:01Z,-2.63424,45.61943,40000,479,0,-64
e52b165,2017-08-02T12:39:27Z,-3.68849,55.21756,34975,401,0,0
e52d678,2017-08-02T12:20:47Z,5.87966,47.82852,34025,445,0,64
e52c43d,2017-08-02T12:34:57Z,5.12098,50.67646,38000,379,0,-64
e528944,2017-08-02T12:17:45Z,13.62498,46.09644,40000,466,0,-64
e529378,2017-08-02T12:21:37Z,9.69766,49.69759,36000,438,0,0
e51e2e8,2017-08-02T12:41:53Z,-1.88706,52.54188,26350,397,0,-1920
e52e18c,2017-08-02T12:41:52Z,7.1459,53.4391,38000,329,0,-64
e52d992,2017-08-02T12:42:10Z,6.45543,50.6541,34025,393,0,0
e52f449,2017-08-02T12:19:14Z,8.57646,50.04649,0,0,1,0
e528944,2017-08-02T12:19:40Z,13.2881,46.16861,39975,465,0,0
